student_id,concept_id,attempt_number,is_correct,true_mastery,dataset_type
student_95,concept_5,12,1,0.95,SYNTHETIC
student_95,concept_5,13,1,0.95,SYNTHETIC
student_95,concept_5,14,0,0.95,SYNTHETIC
student_95,concept_5,15,1,0.95,SYNTHETIC
student_95,concept_5,16,1,0.95,SYNTHETIC
student_95,concept_5,17,1,0.95,SYNTHETIC
student_95,concept_5,18,0,0.95,SYNTHETIC
student_95,concept_5,19,1,0.95,SYNTHETIC
student_95,concept_5,20,1,0.95,SYNTHETIC
student_95,concept_5,21,1,0.95,SYNTHETIC
student_95,concept_6,1,0,0.0663,SYNTHETIC
student_95,concept_6,2,0,0.1451,SYNTHETIC
student_95,concept_6,3,0,0.1759,SYNTHETIC
student_95,concept_6,4,0,0.1893,SYNTHETIC
student_95,concept_6,5,1,0.2177,SYNTHETIC
student_95,concept_6,6,0,0.2554,SYNTHETIC
student_95,concept_6,7,1,0.2692,SYNTHETIC
student_95,concept_6,8,0,0.3311,SYNTHETIC
student_95,concept_7,1,0,0.4455,SYNTHETIC
student_95,concept_7,2,1,0.4769,SYNTHETIC
student_95,concept_7,3,0,0.5275,SYNTHETIC
student_95,concept_7,4,0,0.5769,SYNTHETIC
student_95,concept_7,5,0,0.616,SYNTHETIC
student_95,concept_7,6,1,0.6204,SYNTHETIC
student_95,concept_7,7,0,0.6698,SYNTHETIC
student_95,concept_7,8,1,0.6854,SYNTHETIC
student_95,concept_7,9,1,0.6865,SYNTHETIC
student_95,concept_7,10,0,0.7494,SYNTHETIC
student_95,concept_8,1,0,0.5103,SYNTHETIC
student_95,concept_8,2,0,0.5491,SYNTHETIC
student_95,concept_8,3,1,0.5648,SYNTHETIC
student_95,concept_8,4,1,0.6021,SYNTHETIC
student_95,concept_8,5,1,0.6702,SYNTHETIC
student_95,concept_8,6,0,0.7048,SYNTHETIC
student_95,concept_8,7,1,0.7152,SYNTHETIC
student_95,concept_8,8,1,0.7858,SYNTHETIC
student_95,concept_8,9,1,0.8383,SYNTHETIC
student_95,concept_8,10,1,0.8888,SYNTHETIC
student_95,concept_8,11,1,0.9396,SYNTHETIC
student_95,concept_8,12,1,0.95,SYNTHETIC
student_95,concept_8,13,1,0.95,SYNTHETIC
student_95,concept_9,1,1,0.5562,SYNTHETIC
student_95,concept_9,2,1,0.6143,SYNTHETIC
student_95,concept_9,3,0,0.6432,SYNTHETIC
student_95,concept_9,4,1,0.6576,SYNTHETIC
student_95,concept_9,5,1,0.6919,SYNTHETIC
student_95,concept_9,6,1,0.7447,SYNTHETIC
student_95,concept_9,7,1,0.7648,SYNTHETIC
student_95,concept_9,8,1,0.8285,SYNTHETIC
student_95,concept_9,9,1,0.8885,SYNTHETIC
student_95,concept_9,10,1,0.95,SYNTHETIC
student_95,concept_9,11,1,0.95,SYNTHETIC
student_95,concept_9,12,1,0.95,SYNTHETIC
student_95,concept_9,13,1,0.95,SYNTHETIC
student_95,concept_9,14,1,0.95,SYNTHETIC
student_95,concept_9,15,1,0.95,SYNTHETIC
student_95,concept_9,16,0,0.95,SYNTHETIC
student_95,concept_9,17,1,0.95,SYNTHETIC
student_96,concept_0,1,0,0.3011,SYNTHETIC
student_96,concept_0,2,0,0.3093,SYNTHETIC
student_96,concept_0,3,0,0.3435,SYNTHETIC
student_96,concept_0,4,0,0.3874,SYNTHETIC
student_96,concept_0,5,0,0.4029,SYNTHETIC
student_96,concept_0,6,0,0.4238,SYNTHETIC
student_96,concept_0,7,0,0.4592,SYNTHETIC
student_96,concept_0,8,1,0.4948,SYNTHETIC
student_96,concept_0,9,1,0.5648,SYNTHETIC
student_96,concept_0,10,1,0.6217,SYNTHETIC
student_96,concept_0,11,1,0.6778,SYNTHETIC
student_96,concept_0,12,0,0.7382,SYNTHETIC
student_96,concept_0,13,0,0.7635,SYNTHETIC
student_96,concept_0,14,1,0.7942,SYNTHETIC
student_96,concept_0,15,1,0.7997,SYNTHETIC
student_96,concept_0,16,0,0.8138,SYNTHETIC
student_96,concept_1,1,0,0.075,SYNTHETIC
student_96,concept_1,2,0,0.0972,SYNTHETIC
student_96,concept_1,3,0,0.1086,SYNTHETIC
student_96,concept_1,4,1,0.1514,SYNTHETIC
student_96,concept_1,5,0,0.1943,SYNTHETIC
student_96,concept_1,6,1,0.2441,SYNTHETIC
student_96,concept_1,7,1,0.2565,SYNTHETIC
student_96,concept_1,8,1,0.3105,SYNTHETIC
student_96,concept_2,1,0,0.25,SYNTHETIC
student_96,concept_2,2,1,0.3202,SYNTHETIC
student_96,concept_2,3,0,0.3937,SYNTHETIC
student_96,concept_2,4,1,0.3989,SYNTHETIC
student_96,concept_2,5,1,0.4587,SYNTHETIC
student_96,concept_2,6,0,0.5195,SYNTHETIC
student_96,concept_2,7,0,0.5439,SYNTHETIC
student_96,concept_3,1,0,0.2341,SYNTHETIC
student_96,concept_3,2,0,0.2989,SYNTHETIC
student_96,concept_3,3,0,0.3448,SYNTHETIC
student_96,concept_3,4,1,0.3856,SYNTHETIC
student_96,concept_3,5,1,0.3901,SYNTHETIC
student_96,concept_3,6,0,0.423,SYNTHETIC
student_96,concept_3,7,1,0.4493,SYNTHETIC
student_96,concept_3,8,0,0.4526,SYNTHETIC
student_96,concept_3,9,1,0.4613,SYNTHETIC
student_96,concept_3,10,0,0.5266,SYNTHETIC
student_96,concept_3,11,1,0.543,SYNTHETIC
student_96,concept_4,1,0,0.2677,SYNTHETIC
student_96,concept_4,2,1,0.3013,SYNTHETIC
student_96,concept_4,3,0,0.3295,SYNTHETIC
student_96,concept_4,4,1,0.3422,SYNTHETIC
student_96,concept_4,5,0,0.3751,SYNTHETIC
student_96,concept_4,6,0,0.3886,SYNTHETIC
student_96,concept_4,7,0,0.4409,SYNTHETIC
student_96,concept_4,8,1,0.4959,SYNTHETIC
student_96,concept_4,9,0,0.5712,SYNTHETIC
student_96,concept_4,10,0,0.6483,SYNTHETIC
student_96,concept_4,11,1,0.6952,SYNTHETIC
student_96,concept_4,12,1,0.7624,SYNTHETIC
student_96,concept_4,13,1,0.7746,SYNTHETIC
student_96,concept_4,14,1,0.8342,SYNTHETIC
student_96,concept_4,15,1,0.9059,SYNTHETIC
student_96,concept_4,16,1,0.95,SYNTHETIC
student_96,concept_4,17,1,0.95,SYNTHETIC
student_96,concept_4,18,1,0.95,SYNTHETIC
student_96,concept_4,19,1,0.95,SYNTHETIC
student_96,concept_4,20,1,0.95,SYNTHETIC
student_96,concept_5,1,1,0.0793,SYNTHETIC
student_96,concept_5,2,0,0.1547,SYNTHETIC
student_96,concept_5,3,0,0.2313,SYNTHETIC
student_96,concept_5,4,0,0.3099,SYNTHETIC
student_96,concept_5,5,0,0.3433,SYNTHETIC
student_96,concept_5,6,0,0.3805,SYNTHETIC
student_96,concept_5,7,0,0.3888,SYNTHETIC
student_96,concept_5,8,1,0.4083,SYNTHETIC
student_96,concept_5,9,0,0.4449,SYNTHETIC
student_96,concept_5,10,0,0.4552,SYNTHETIC
student_96,concept_5,11,1,0.5275,SYNTHETIC
student_96,concept_5,12,1,0.5414,SYNTHETIC
student_96,concept_5,13,0,0.5506,SYNTHETIC
student_96,concept_5,14,1,0.5728,SYNTHETIC
student_96,concept_5,15,1,0.6494,SYNTHETIC
student_96,concept_6,1,1,0.2174,SYNTHETIC
student_96,concept_6,2,1,0.2945,SYNTHETIC
student_96,concept_6,3,1,0.3084,SYNTHETIC
student_96,concept_6,4,1,0.3842,SYNTHETIC
student_96,concept_6,5,0,0.3873,SYNTHETIC
student_96,concept_6,6,1,0.4485,SYNTHETIC
student_96,concept_6,7,1,0.4794,SYNTHETIC
student_96,concept_6,8,0,0.528,SYNTHETIC
student_96,concept_6,9,1,0.5607,SYNTHETIC
student_96,concept_6,10,1,0.5888,SYNTHETIC
student_96,concept_6,11,1,0.6108,SYNTHETIC
student_96,concept_6,12,0,0.6252,SYNTHETIC
student_96,concept_6,13,0,0.6266,SYNTHETIC
student_96,concept_6,14,1,0.677,SYNTHETIC
student_96,concept_6,15,0,0.7475,SYNTHETIC
student_96,concept_6,16,1,0.8249,SYNTHETIC
student_96,concept_6,17,0,0.8503,SYNTHETIC
student_96,concept_6,18,1,0.8603,SYNTHETIC
student_96,concept_6,19,1,0.8606,SYNTHETIC
student_96,concept_6,20,1,0.8649,SYNTHETIC
student_96,concept_6,21,1,0.8846,SYNTHETIC
student_96,concept_6,22,1,0.95,SYNTHETIC
student_96,concept_6,23,1,0.95,SYNTHETIC
student_96,concept_7,1,1,0.4972,SYNTHETIC
student_96,concept_7,2,1,0.5636,SYNTHETIC
student_96,concept_7,3,1,0.5637,SYNTHETIC
student_96,concept_7,4,1,0.6298,SYNTHETIC
student_96,concept_7,5,1,0.6598,SYNTHETIC
student_96,concept_7,6,1,0.7213,SYNTHETIC
student_96,concept_7,7,1,0.8005,SYNTHETIC
student_96,concept_7,8,1,0.8501,SYNTHETIC
student_96,concept_7,9,1,0.8955,SYNTHETIC
student_96,concept_7,10,1,0.9213,SYNTHETIC
student_96,concept_7,11,1,0.95,SYNTHETIC
student_96,concept_7,12,1,0.95,SYNTHETIC
student_96,concept_7,13,1,0.95,SYNTHETIC
student_96,concept_7,14,1,0.95,SYNTHETIC
student_96,concept_7,15,1,0.95,SYNTHETIC
student_96,concept_7,16,1,0.95,SYNTHETIC
student_96,concept_7,17,1,0.95,SYNTHETIC
student_96,concept_7,18,1,0.95,SYNTHETIC
student_96,concept_7,19,1,0.95,SYNTHETIC
student_96,concept_7,20,1,0.95,SYNTHETIC
student_96,concept_8,1,1,0.3017,SYNTHETIC
student_96,concept_8,2,1,0.3778,SYNTHETIC
student_96,concept_8,3,0,0.3943,SYNTHETIC
student_96,concept_8,4,0,0.4702,SYNTHETIC
student_96,concept_8,5,1,0.4741,SYNTHETIC
student_96,concept_8,6,1,0.534,SYNTHETIC
student_96,concept_8,7,0,0.5933,SYNTHETIC
student_96,concept_8,8,0,0.6179,SYNTHETIC
student_96,concept_8,9,1,0.6603,SYNTHETIC
student_96,concept_8,10,1,0.6779,SYNTHETIC
student_96,concept_8,11,1,0.6832,SYNTHETIC
student_96,concept_8,12,0,0.688,SYNTHETIC
student_96,concept_8,13,0,0.7229,SYNTHETIC
student_96,concept_8,14,1,0.7979,SYNTHETIC
student_96,concept_8,15,1,0.839,SYNTHETIC
student_96,concept_8,16,1,0.9047,SYNTHETIC
student_96,concept_9,1,1,0.6142,SYNTHETIC
student_96,concept_9,2,1,0.618,SYNTHETIC
student_96,concept_9,3,1,0.6436,SYNTHETIC
student_96,concept_9,4,1,0.697,SYNTHETIC
student_96,concept_9,5,1,0.7726,SYNTHETIC
student_96,concept_9,6,1,0.839,SYNTHETIC
student_96,concept_9,7,1,0.9005,SYNTHETIC
student_96,concept_9,8,1,0.9422,SYNTHETIC
student_96,concept_9,9,1,0.95,SYNTHETIC
student_96,concept_9,10,0,0.95,SYNTHETIC
student_96,concept_9,11,1,0.95,SYNTHETIC
student_96,concept_9,12,1,0.95,SYNTHETIC
student_96,concept_9,13,1,0.95,SYNTHETIC
student_96,concept_9,14,1,0.95,SYNTHETIC
student_96,concept_9,15,1,0.95,SYNTHETIC
student_96,concept_9,16,1,0.95,SYNTHETIC
student_96,concept_9,17,1,0.95,SYNTHETIC
student_96,concept_9,18,1,0.95,SYNTHETIC
student_96,concept_9,19,1,0.95,SYNTHETIC
student_96,concept_9,20,1,0.95,SYNTHETIC
student_97,concept_0,1,1,0.3039,SYNTHETIC
student_97,concept_0,2,0,0.3458,SYNTHETIC
student_97,concept_0,3,1,0.3966,SYNTHETIC
student_97,concept_0,4,1,0.4375,SYNTHETIC
student_97,concept_0,5,1,0.4989,SYNTHETIC
student_97,concept_0,6,0,0.5188,SYNTHETIC
student_97,concept_0,7,0,0.5654,SYNTHETIC
student_97,concept_0,8,0,0.5695,SYNTHETIC
student_97,concept_0,9,0,0.5867,SYNTHETIC
student_97,concept_0,10,1,0.6056,SYNTHETIC
student_97,concept_0,11,1,0.6081,SYNTHETIC
student_97,concept_0,12,0,0.6643,SYNTHETIC
student_97,concept_0,13,0,0.6707,SYNTHETIC
student_97,concept_0,14,0,0.7365,SYNTHETIC
student_97,concept_0,15,1,0.8156,SYNTHETIC
student_97,concept_0,16,1,0.886,SYNTHETIC
student_97,concept_0,17,1,0.8999,SYNTHETIC
student_97,concept_0,18,1,0.94,SYNTHETIC
student_97,concept_1,1,1,0.2333,SYNTHETIC
student_97,concept_1,2,0,0.277,SYNTHETIC
student_97,concept_1,3,0,0.2877,SYNTHETIC
student_97,concept_1,4,0,0.3255,SYNTHETIC
student_97,concept_1,5,1,0.3694,SYNTHETIC
student_97,concept_1,6,0,0.3958,SYNTHETIC
student_97,concept_1,7,0,0.4218,SYNTHETIC
student_97,concept_1,8,0,0.4228,SYNTHETIC
student_97,concept_1,9,0,0.4784,SYNTHETIC
student_97,concept_1,10,1,0.5083,SYNTHETIC
student_97,concept_1,11,1,0.5515,SYNTHETIC
student_97,concept_1,12,0,0.6004,SYNTHETIC
student_97,concept_1,13,1,0.6324,SYNTHETIC
student_97,concept_1,14,0,0.6705,SYNTHETIC
student_97,concept_1,15,1,0.7118,SYNTHETIC
student_97,concept_1,16,1,0.7332,SYNTHETIC
student_97,concept_1,17,1,0.7952,SYNTHETIC
student_97,concept_1,18,1,0.8271,SYNTHETIC
student_97,concept_1,19,0,0.8752,SYNTHETIC
student_97,concept_1,20,1,0.8995,SYNTHETIC
student_97,concept_1,21,1,0.9446,SYNTHETIC
student_97,concept_1,22,1,0.95,SYNTHETIC
student_97,concept_1,23,1,0.95,SYNTHETIC
student_97,concept_2,1,0,0.241,SYNTHETIC
student_97,concept_2,2,0,0.3207,SYNTHETIC
student_97,concept_2,3,0,0.3455,SYNTHETIC
student_97,concept_2,4,0,0.4101,SYNTHETIC
student_97,concept_2,5,1,0.4808,SYNTHETIC
student_97,concept_2,6,1,0.5326,SYNTHETIC
student_97,concept_2,7,1,0.5438,SYNTHETIC
student_97,concept_2,8,0,0.5853,SYNTHETIC
student_97,concept_2,9,0,0.6029,SYNTHETIC
student_97,concept_2,10,1,0.661,SYNTHETIC
student_97,concept_3,1,1,0.5581,SYNTHETIC
student_97,concept_3,2,0,0.5792,SYNTHETIC
student_97,concept_3,3,1,0.6561,SYNTHETIC
student_97,concept_3,4,1,0.7041,SYNTHETIC
student_97,concept_3,5,1,0.7187,SYNTHETIC
student_97,concept_3,6,0,0.7535,SYNTHETIC
student_97,concept_3,7,0,0.7797,SYNTHETIC
student_97,concept_3,8,1,0.7977,SYNTHETIC
student_97,concept_3,9,0,0.8261,SYNTHETIC
student_97,concept_3,10,1,0.8976,SYNTHETIC
student_97,concept_4,1,1,0.5257,SYNTHETIC
student_97,concept_4,2,1,0.5896,SYNTHETIC
student_97,concept_4,3,1,0.6654,SYNTHETIC
student_97,concept_4,4,1,0.6871,SYNTHETIC
student_97,concept_4,5,0,0.7612,SYNTHETIC
student_97,concept_4,6,0,0.8387,SYNTHETIC
student_97,concept_4,7,0,0.8653,SYNTHETIC
student_97,concept_4,8,1,0.9105,SYNTHETIC
student_97,concept_4,9,1,0.945,SYNTHETIC
student_97,concept_4,10,1,0.95,SYNTHETIC
student_97,concept_4,11,1,0.95,SYNTHETIC
student_97,concept_4,12,1,0.95,SYNTHETIC
student_97,concept_4,13,1,0.95,SYNTHETIC
student_97,concept_4,14,1,0.95,SYNTHETIC
student_97,concept_4,15,1,0.95,SYNTHETIC
student_97,concept_5,1,1,0.4032,SYNTHETIC
student_97,concept_5,2,0,0.466,SYNTHETIC
student_97,concept_5,3,0,0.4807,SYNTHETIC
student_97,concept_5,4,0,0.5193,SYNTHETIC
student_97,concept_5,5,1,0.5934,SYNTHETIC
student_97,concept_5,6,1,0.6217,SYNTHETIC
student_97,concept_5,7,0,0.6911,SYNTHETIC
student_97,concept_5,8,1,0.72,SYNTHETIC
student_97,concept_5,9,0,0.7885,SYNTHETIC
student_97,concept_5,10,0,0.8438,SYNTHETIC
student_97,concept_5,11,1,0.8567,SYNTHETIC
student_97,concept_5,12,1,0.9039,SYNTHETIC
student_97,concept_5,13,1,0.95,SYNTHETIC
student_97,concept_5,14,1,0.95,SYNTHETIC
student_97,concept_5,15,1,0.95,SYNTHETIC
student_97,concept_5,16,1,0.95,SYNTHETIC
student_97,concept_5,17,1,0.95,SYNTHETIC
student_97,concept_5,18,1,0.95,SYNTHETIC
student_97,concept_5,19,1,0.95,SYNTHETIC
student_97,concept_5,20,1,0.95,SYNTHETIC
student_97,concept_5,21,1,0.95,SYNTHETIC
student_97,concept_5,22,1,0.95,SYNTHETIC
student_97,concept_6,1,1,0.3851,SYNTHETIC
student_97,concept_6,2,0,0.393,SYNTHETIC
student_97,concept_6,3,1,0.4324,SYNTHETIC
student_97,concept_6,4,0,0.4719,SYNTHETIC
student_97,concept_6,5,1,0.4886,SYNTHETIC
student_97,concept_6,6,1,0.5216,SYNTHETIC
student_97,concept_7,1,1,0.3901,SYNTHETIC
student_97,concept_7,2,0,0.4358,SYNTHETIC
student_97,concept_7,3,1,0.4524,SYNTHETIC
student_97,concept_7,4,1,0.5116,SYNTHETIC
student_97,concept_7,5,0,0.5881,SYNTHETIC
student_97,concept_7,6,1,0.6258,SYNTHETIC
student_97,concept_8,1,0,0.2391,SYNTHETIC
student_97,concept_8,2,1,0.2551,SYNTHETIC
student_97,concept_8,3,1,0.3196,SYNTHETIC
student_97,concept_8,4,0,0.3219,SYNTHETIC
student_97,concept_8,5,1,0.3708,SYNTHETIC
student_97,concept_8,6,1,0.4332,SYNTHETIC
student_97,concept_9,1,0,0.6628,SYNTHETIC
student_97,concept_9,2,1,0.6806,SYNTHETIC
student_97,concept_9,3,1,0.69,SYNTHETIC
student_97,concept_9,4,1,0.6943,SYNTHETIC
student_97,concept_9,5,1,0.7008,SYNTHETIC
student_97,concept_9,6,1,0.7032,SYNTHETIC
student_97,concept_9,7,1,0.7291,SYNTHETIC
student_97,concept_9,8,1,0.7899,SYNTHETIC
student_97,concept_9,9,1,0.8586,SYNTHETIC
student_97,concept_9,10,1,0.9031,SYNTHETIC
student_97,concept_9,11,1,0.9177,SYNTHETIC
student_97,concept_9,12,1,0.95,SYNTHETIC
student_97,concept_9,13,1,0.95,SYNTHETIC
student_97,concept_9,14,1,0.95,SYNTHETIC
student_97,concept_9,15,1,0.95,SYNTHETIC
student_97,concept_9,16,1,0.95,SYNTHETIC
student_97,concept_9,17,1,0.95,SYNTHETIC
student_97,concept_9,18,1,0.95,SYNTHETIC
student_97,concept_9,19,1,0.95,SYNTHETIC
student_98,concept_0,1,0,0.2946,SYNTHETIC
student_98,concept_0,2,0,0.3467,SYNTHETIC
student_98,concept_0,3,1,0.3495,SYNTHETIC
student_98,concept_0,4,1,0.3902,SYNTHETIC
student_98,concept_0,5,1,0.4173,SYNTHETIC
student_98,concept_0,6,0,0.4919,SYNTHETIC
student_98,concept_0,7,1,0.5345,SYNTHETIC
student_98,concept_0,8,1,0.6033,SYNTHETIC
student_98,concept_0,9,1,0.6089,SYNTHETIC
student_98,concept_0,10,0,0.6192,SYNTHETIC
student_98,concept_0,11,1,0.6706,SYNTHETIC
student_98,concept_0,12,1,0.7075,SYNTHETIC
student_98,concept_0,13,0,0.7551,SYNTHETIC
student_98,concept_0,14,0,0.8019,SYNTHETIC
student_98,concept_0,15,1,0.8546,SYNTHETIC
student_98,concept_1,1,0,0.3232,SYNTHETIC
student_98,concept_1,2,0,0.3795,SYNTHETIC
student_98,concept_1,3,1,0.4008,SYNTHETIC
student_98,concept_1,4,1,0.4802,SYNTHETIC
student_98,concept_1,5,1,0.5206,SYNTHETIC
student_98,concept_1,6,0,0.5379,SYNTHETIC
student_98,concept_1,7,1,0.5507,SYNTHETIC
student_98,concept_1,8,0,0.6253,SYNTHETIC
student_98,concept_1,9,1,0.678,SYNTHETIC
student_98,concept_1,10,1,0.6944,SYNTHETIC
student_98,concept_1,11,1,0.6963,SYNTHETIC
student_98,concept_1,12,0,0.722,SYNTHETIC
student_98,concept_1,13,1,0.7838,SYNTHETIC
student_98,concept_1,14,1,0.789,SYNTHETIC
student_98,concept_1,15,1,0.8134,SYNTHETIC
student_98,concept_1,16,0,0.8556,SYNTHETIC
student_98,concept_1,17,1,0.8987,SYNTHETIC
student_98,concept_1,18,1,0.9248,SYNTHETIC
student_98,concept_1,19,1,0.95,SYNTHETIC
student_98,concept_1,20,1,0.95,SYNTHETIC
student_98,concept_1,21,1,0.95,SYNTHETIC
student_98,concept_1,22,1,0.95,SYNTHETIC
student_98,concept_1,23,1,0.95,SYNTHETIC
student_98,concept_1,24,1,0.95,SYNTHETIC
student_98,concept_2,1,0,0.1683,SYNTHETIC
student_98,concept_2,2,0,0.244,SYNTHETIC
student_98,concept_2,3,0,0.2488,SYNTHETIC
student_98,concept_2,4,1,0.2622,SYNTHETIC
student_98,concept_2,5,0,0.3199,SYNTHETIC
student_98,concept_2,6,1,0.3292,SYNTHETIC
student_98,concept_2,7,1,0.4047,SYNTHETIC
student_98,concept_2,8,0,0.4359,SYNTHETIC
student_98,concept_2,9,0,0.4724,SYNTHETIC
student_98,concept_2,10,1,0.5347,SYNTHETIC
student_98,concept_2,11,1,0.5383,SYNTHETIC
student_98,concept_2,12,1,0.5508,SYNTHETIC
student_98,concept_3,1,1,0.1055,SYNTHETIC
student_98,concept_3,2,0,0.1457,SYNTHETIC
student_98,concept_3,3,0,0.2117,SYNTHETIC
student_98,concept_3,4,1,0.2775,SYNTHETIC
student_98,concept_3,5,0,0.2872,SYNTHETIC
student_98,concept_3,6,0,0.3193,SYNTHETIC
student_98,concept_3,7,0,0.3718,SYNTHETIC
student_98,concept_3,8,0,0.423,SYNTHETIC
student_98,concept_3,9,0,0.4424,SYNTHETIC
student_98,concept_3,10,1,0.5174,SYNTHETIC
student_98,concept_3,11,1,0.5294,SYNTHETIC
student_98,concept_3,12,0,0.5334,SYNTHETIC
student_98,concept_4,1,1,0.1877,SYNTHETIC
student_98,concept_4,2,0,0.1935,SYNTHETIC
student_98,concept_4,3,0,0.2226,SYNTHETIC
student_98,concept_4,4,0,0.2983,SYNTHETIC
student_98,concept_4,5,1,0.3441,SYNTHETIC
student_98,concept_4,6,1,0.3683,SYNTHETIC
student_98,concept_4,7,1,0.3886,SYNTHETIC
student_98,concept_4,8,0,0.4556,SYNTHETIC
student_98,concept_4,9,1,0.5164,SYNTHETIC
student_98,concept_4,10,0,0.5901,SYNTHETIC
student_98,concept_4,11,0,0.6149,SYNTHETIC
student_98,concept_5,1,0,0.3122,SYNTHETIC
student_98,concept_5,2,0,0.3467,SYNTHETIC
student_98,concept_5,3,1,0.3809,SYNTHETIC
student_98,concept_5,4,1,0.4523,SYNTHETIC
student_98,concept_5,5,1,0.4948,SYNTHETIC
student_98,concept_5,6,1,0.5218,SYNTHETIC
student_98,concept_5,7,1,0.5388,SYNTHETIC
student_98,concept_5,8,1,0.5693,SYNTHETIC
student_98,concept_5,9,1,0.6461,SYNTHETIC
student_98,concept_5,10,1,0.6721,SYNTHETIC
student_98,concept_5,11,1,0.7363,SYNTHETIC
student_98,concept_6,1,1,0.3974,SYNTHETIC
student_98,concept_6,2,1,0.4614,SYNTHETIC
student_98,concept_6,3,0,0.5154,SYNTHETIC
student_98,concept_6,4,1,0.5863,SYNTHETIC
student_98,concept_6,5,1,0.6301,SYNTHETIC
student_98,concept_6,6,1,0.6717,SYNTHETIC
student_98,concept_6,7,1,0.7465,SYNTHETIC
student_98,concept_6,8,1,0.7641,SYNTHETIC
student_98,concept_6,9,1,0.7774,SYNTHETIC
student_98,concept_6,10,1,0.7902,SYNTHETIC
student_98,concept_6,11,0,0.8101,SYNTHETIC
student_98,concept_6,12,1,0.8241,SYNTHETIC
student_98,concept_6,13,1,0.8547,SYNTHETIC
student_98,concept_6,14,1,0.9107,SYNTHETIC
student_98,concept_6,15,1,0.9237,SYNTHETIC
student_98,concept_6,16,1,0.95,SYNTHETIC
student_98,concept_7,1,0,0.1863,SYNTHETIC
student_98,concept_7,2,0,0.1888,SYNTHETIC
student_98,concept_7,3,1,0.2343,SYNTHETIC
student_98,concept_7,4,0,0.277,SYNTHETIC
student_98,concept_7,5,0,0.3438,SYNTHETIC
student_98,concept_7,6,0,0.3477,SYNTHETIC
student_98,concept_8,1,1,0.2687,SYNTHETIC
student_98,concept_8,2,0,0.3271,SYNTHETIC
student_98,concept_8,3,0,0.3816,SYNTHETIC
student_98,concept_8,4,0,0.4211,SYNTHETIC
student_98,concept_8,5,1,0.4258,SYNTHETIC
student_98,concept_8,6,0,0.4452,SYNTHETIC
student_98,concept_8,7,1,0.5182,SYNTHETIC
student_98,concept_8,8,1,0.5317,SYNTHETIC
student_98,concept_8,9,1,0.6001,SYNTHETIC
student_98,concept_8,10,1,0.6632,SYNTHETIC
student_98,concept_8,11,1,0.7284,SYNTHETIC
student_98,concept_8,12,1,0.7369,SYNTHETIC
student_98,concept_8,13,1,0.7399,SYNTHETIC
student_98,concept_8,14,1,0.7918,SYNTHETIC
student_98,concept_8,15,1,0.8096,SYNTHETIC
student_98,concept_8,16,1,0.8789,SYNTHETIC
student_98,concept_8,17,0,0.8903,SYNTHETIC
student_98,concept_8,18,1,0.95,SYNTHETIC
student_98,concept_8,19,1,0.95,SYNTHETIC
student_98,concept_8,20,1,0.95,SYNTHETIC
student_98,concept_8,21,1,0.95,SYNTHETIC
student_98,concept_9,1,0,0.546,SYNTHETIC
student_98,concept_9,2,0,0.6008,SYNTHETIC
student_98,concept_9,3,1,0.6035,SYNTHETIC
student_98,concept_9,4,1,0.6151,SYNTHETIC
student_98,concept_9,5,0,0.6854,SYNTHETIC
student_98,concept_9,6,0,0.7006,SYNTHETIC
student_98,concept_9,7,1,0.7604,SYNTHETIC
student_98,concept_9,8,1,0.8358,SYNTHETIC
student_98,concept_9,9,1,0.8394,SYNTHETIC
student_98,concept_9,10,1,0.8916,SYNTHETIC
student_98,concept_9,11,1,0.95,SYNTHETIC
student_98,concept_9,12,1,0.95,SYNTHETIC
student_98,concept_9,13,1,0.95,SYNTHETIC
student_98,concept_9,14,1,0.95,SYNTHETIC
student_98,concept_9,15,1,0.95,SYNTHETIC
student_98,concept_9,16,1,0.95,SYNTHETIC
student_98,concept_9,17,1,0.95,SYNTHETIC
student_98,concept_9,18,1,0.95,SYNTHETIC
student_98,concept_9,19,1,0.95,SYNTHETIC
student_98,concept_9,20,1,0.95,SYNTHETIC
student_98,concept_9,21,1,0.95,SYNTHETIC
student_98,concept_9,22,1,0.95,SYNTHETIC
student_98,concept_9,23,1,0.95,SYNTHETIC
student_98,concept_9,24,1,0.95,SYNTHETIC
student_99,concept_0,1,1,0.4472,SYNTHETIC
student_99,concept_0,2,1,0.5086,SYNTHETIC
student_99,concept_0,3,1,0.5149,SYNTHETIC
student_99,concept_0,4,1,0.5732,SYNTHETIC
student_99,concept_0,5,1,0.6384,SYNTHETIC
student_99,concept_0,6,1,0.6441,SYNTHETIC
student_99,concept_0,7,1,0.6653,SYNTHETIC
student_99,concept_0,8,1,0.7209,SYNTHETIC
student_99,concept_0,9,0,0.7588,SYNTHETIC
student_99,concept_0,10,1,0.7778,SYNTHETIC
student_99,concept_0,11,1,0.844,SYNTHETIC
student_99,concept_1,1,0,0.1954,SYNTHETIC
student_99,concept_1,2,0,0.2352,SYNTHETIC
student_99,concept_1,3,1,0.2864,SYNTHETIC
student_99,concept_1,4,0,0.3282,SYNTHETIC
student_99,concept_1,5,0,0.3836,SYNTHETIC
student_99,concept_1,6,1,0.4314,SYNTHETIC
student_99,concept_1,7,0,0.4622,SYNTHETIC
student_99,concept_1,8,1,0.5008,SYNTHETIC
student_99,concept_1,9,1,0.5061,SYNTHETIC
student_99,concept_1,10,0,0.5687,SYNTHETIC
